",""num_police"",""cout_sin"""
2942,66656,1348
2943,61225,1918
2944,3395,3185
2945,50553,1635
2946,77099,1325
2947,35061,2612
2948,74093,1217
2949,34451,1382
2950,77788,1268
2951,28971,1317
2952,70170,2359
2953,87571,2741
2954,80800,1625
2955,44078,1286
2956,39498,2342
2957,30774,2305
2958,67141,2692
2959,26239,1305
2960,49005,1637
2961,90986,1992
2962,20465,1327
2963,10686,3496
2964,44500,1732
2965,10996,3107
2966,40375,2278
2967,52690,1744
2968,68037,2349
2969,44796,2213
2970,279,1248
2971,29367,1855
2972,9796,2515
2973,9271,2086
2974,56391,1800
2975,50305,3438
2976,63327,1620
2977,6394,2621
2978,43630,2873
2979,77917,1404
2980,14657,3121
2981,43824,2477
2982,55761,2222
2983,87365,2444
2984,49970,2062
2985,30354,1613
2986,44082,2801
2987,28846,1885
2988,24049,1565
2989,20481,2247
2990,57629,1975
2991,56615,2786
2992,25714,3587
2993,65575,1907
2994,92393,1655
2995,89174,1533
2996,6177,1714
2997,49780,3997
2998,74814,1764
2999,57176,3255
3000,84302,1458
3001,79260,3459
3002,45819,3620
3003,85000,2274
3004,60140,1432
3005,84026,2815
3006,35388,4389
3007,201,1659
3008,54342,1629
3009,96033,1680
3010,74814,1233
3011,46195,1409
3012,10526,1888
3013,34322,3046
3014,84080,2264
3015,67674,2080
3016,33620,2356
3017,57718,2673
3018,74878,1902
3019,49848,1827
3020,32918,3383
3021,48588,4030
3022,36651,2546
3023,73508,2534
3024,1596,2290
3025,59068,1244
3026,84747,2218
3027,99990,2515
3028,20084,1905
3029,86297,2618
3030,21476,2105
3031,68493,2203
3032,50076,1397
3033,49450,2252
3034,9797,2520
3035,70252,7590
3036,38688,2765
3037,16126,1997
3038,99892,1908
3039,43944,2208
3040,83246,3593
3041,49172,1329
3042,38384,1742
3043,491,1768
3044,35656,3119
3045,39333,2252
3046,96145,1426
3047,56264,1894
3048,84461,1426
3049,26817,1330
3050,60558,1236
3051,27202,2736
3052,58652,1690
3053,42577,1700
3054,35561,2582
3055,54537,1952
3056,91512,1582
3057,70630,1650
3058,62034,1644
3059,33426,1699
3060,75156,3672
3061,80329,2829
3062,88527,2343
3063,75160,1813
3064,67270,2206
3065,97005,3116
3066,55135,1591
3067,45516,2561
3068,78938,10377
3069,76469,3451
3070,13635,2222
3071,97321,1435
3072,20699,4851
3073,97209,2647
3074,96870,2117
3075,33492,2248
3076,77935,1471
3077,72200,3276
3078,30690,2539
3079,51781,2841
3080,55575,1406
3081,26841,1920
3082,86261,1317
3083,42669,1522
3084,36239,2644
3085,14507,3090
3086,15291,1273
3087,71261,2201
3088,28476,1452
3089,93130,1697
3090,96521,4540
3091,28891,1646
3092,78568,1501
3093,43151,2300
3094,75216,1385
3095,92037,1256
3096,95201,1582
3097,896,2850
3098,11822,1299
3099,66323,2198
3100,10463,3001
3101,1939,1249
3102,80602,2848
3103,12551,1855
3104,66966,1981
3105,52468,1547
3106,38151,2615
3107,70214,1594
3108,72906,4001
3109,57979,1498
3110,69347,1215
3111,21346,2288
3112,94995,2054
3113,41769,2292
3114,45737,2215
3115,55607,1236
3116,1570,3378
3117,29990,3686
3118,53198,1435
3119,17423,1868
3120,72911,2089
3121,4580,1697
3122,62317,1377
3123,41752,2460
3124,74379,2973
3125,93641,2108
3126,43849,2195
3127,50867,2686
3128,82721,1461
3129,62607,2198
3130,54544,2056
3131,83036,2267
3132,2766,1349
3133,94308,3450
3134,49757,3103
3135,21377,1691
3136,40219,1544
3137,4532,1883
3138,73196,1372
3139,16617,1831
3140,63375,2383
3141,6669,2544
3142,45486,1398
3143,63017,1883
3144,43745,1595
3145,43470,2927
3146,96399,1862
3147,81711,1608
3148,59245,2596
3149,74361,1435
3150,15964,2114
3151,30630,1884
3152,2955,1234
3153,28304,1448
3154,77022,11187
3155,86817,2873
3156,25973,1255
3157,21699,2305
3158,67640,1684
3159,40888,1321
3160,32393,1772
3161,88491,1389
3162,14628,1597
3163,89830,3276
3164,36138,2464
3165,25113,1996
3166,77293,3947
3167,52114,3462
3168,53604,2464
3169,30042,1268
3170,25050,2263
3171,78418,1465
3172,97262,1566
3173,10310,1378
3174,87863,1921
3175,8173,3098
3176,39707,2968
3177,33403,1384
3178,75130,1484
3179,84820,2175
3180,76165,5811
3181,22669,1249
3182,59248,2540
3183,67961,2388
3184,67097,3714
3185,45395,1397
3186,47771,1977
3187,86232,2539
3188,52150,2377
3189,98212,1336
3190,86094,1279
3191,41060,2153
3192,83740,2489
3193,64051,1538
3194,57329,1479
3195,33245,1743
3196,6511,1369
3197,81533,2215
3198,14751,2231
3199,8223,2806
3200,33691,1744
3201,9662,1245
3202,13659,1263
3203,30131,2530
3204,9888,1569
3205,10140,1924
3206,18138,1622
3207,27679,4060
3208,53619,2417
3209,28399,4196
3210,53380,1278
3211,62976,2622
3212,16159,2577
3213,59311,1939
3214,28124,3885
3215,54168,1700
3216,47164,2258
3217,21505,3500
3218,244,1318
3219,56303,1988
3220,21283,1208
3221,11374,3816
3222,54379,3123
3223,65215,4838
3224,51210,2881
3225,61654,1821
3226,61897,4085
3227,94476,3239
3228,6648,1679
3229,76725,3024
3230,10965,1780
3231,72752,1355
3232,95365,1389
3233,62965,2089
3234,15232,1675
3235,7758,2172
3236,78336,2086
3237,6191,2531
3238,11618,2148
3239,64250,3378
3240,63695,1616
3241,62078,6378
3242,20467,1786
3243,55840,1760
3244,91454,1980
3245,1603,2992
3246,20552,3045
3247,92342,1216
3248,90541,2494
3249,36544,3465
3250,29120,2290
3251,71387,3451
3252,62385,1208
3253,73574,7730
3254,30365,2089
3255,90837,2667
3256,88711,1657
3257,37502,2689
3258,55423,1611
3259,47090,1561
3260,63713,2140
3261,99202,1596
3262,88203,4582
3263,83588,2733
3264,37653,1679
3265,38060,1275
3266,15204,2116
3267,34933,1285
3268,12070,3558
3269,10379,2514
3270,28862,1320
3271,69580,1659
3272,36617,1638
3273,34117,1277
3274,69471,2600
3275,62058,1466
3276,38819,3750
3277,71961,2968
3278,14281,2410
3279,9545,1772
3280,577,2850
3281,54181,2931
3282,80339,1460
3283,65055,3653
3284,25656,1440
3285,60155,3115
3286,65178,1775
3287,38318,2746
3288,76501,1254
3289,49756,3643
3290,20808,1876
3291,64719,2839
3292,7310,2497
3293,3603,1381
3294,57352,2736
3295,96094,3595
3296,35392,1308
3297,85814,3575
3298,13099,1236
3299,89594,2477
3300,68089,1920
3301,17491,1212
3302,83934,2893
3303,54863,1269
3304,81034,2883
3305,53982,1452
3306,87518,1542
3307,68553,2169
3308,29899,2266
3309,57354,2239
3310,95685,2756
3311,91079,2723
3312,36812,2480
3313,31571,2590
3314,57254,1245
3315,3193,1572
3316,2299,2121
3317,11455,4032
3318,9263,2250
3319,6514,2183
3320,10699,3060
3321,34620,2103
3322,81238,1606
3323,14629,2284
3324,13429,2132
3325,50438,1458
3326,95337,2037
3327,1440,1417
3328,23743,2142
3329,54302,3151
3330,8987,1339
3331,33347,2500
3332,16839,1328
3333,95619,1701
3334,78142,2704
3335,4158,1562
3336,33518,3226
3337,40031,2079
3338,58609,1450
3339,5254,1354
3340,50087,1878
3341,70726,3060
3342,65425,3002
3343,34635,1210
3344,55285,1311
3345,76733,1831
3346,76678,2092
3347,67620,1777
3348,15814,3197
3349,53742,1524
3350,52164,2141
3351,56615,3428
3352,70873,1572
3353,80580,2379
3354,97795,3445
3355,2606,2599
3356,80385,1202
3357,90131,3086
3358,32542,1494
3359,10837,1845
3360,11334,2437
3361,81031,1986
3362,99279,1217
3363,32521,2511
3364,94734,1777
3365,13884,2949
3366,70737,1741
3367,5731,3872
3368,78731,1506
3369,18408,1846
3370,44180,1975
3371,43458,2658
3372,23823,2681
3373,73040,1249
3374,65416,2507
3375,35343,4038
3376,88767,3113
3377,18422,1771
3378,21406,1268
3379,15481,1286
3380,15377,1561
3381,79468,1967
3382,51569,1475
3383,45946,1606
3384,46691,2116
3385,80727,3057
3386,83927,1750
3387,81896,2018
3388,7764,2507
3389,41313,2711
3390,72451,1878
3391,90596,4684
3392,24744,2331
3393,89665,1349
3394,98391,1557
3395,15450,2137
3396,4675,1719
3397,78451,2038
3398,77404,1596
3399,20542,3150
3400,75011,2151
3401,75348,2408
3402,49734,1813
3403,85159,2372
3404,40309,2137
3405,19407,1212
3406,28604,1690
3407,37590,2309
3408,97866,2284
3409,51289,1414
3410,47991,3150
3411,90292,1438
3412,2629,1670
3413,32156,1712
3414,66206,3220
3415,66168,1360
3416,77597,2730
3417,3882,3654
3418,28887,2934
3419,70562,2516
3420,83787,1614
3421,14680,1530
3422,76924,1549
3423,30452,3742
3424,77791,1343
3425,51167,1494
3426,14024,3100
3427,84210,1634
3428,97278,1288
3429,18598,1419
3430,89852,2497
3431,88170,2894
3432,4166,2878
3433,87421,8575
3434,87230,2568
3435,57634,1617
3436,93636,1328
3437,84130,1482
3438,10877,1779
3439,58146,1609
3440,91224,1324
3441,85440,2931
3442,8679,2190
3443,54631,2565
3444,72179,1895
3445,54732,2502
3446,91671,4075
3447,25282,2612
3448,33013,3989
3449,3451,2658
3450,51199,2818
3451,25274,2178
3452,14128,1906
3453,86396,2363
3454,48520,1707
3455,99256,2356
3456,90790,2820
3457,25471,1509
3458,35690,2021
3459,71351,3348
3460,52678,1412
3461,44422,1681
3462,35445,1634
3463,60513,1376
3464,65203,2321
3465,81862,1903
3466,79970,3613
3467,62171,4145
3468,38386,3182
3469,67145,2123
3470,82662,3570
3471,71454,1601
3472,47026,2229
3473,38494,3491
3474,92853,3522
3475,80312,1631
3476,28805,1965
3477,87524,2026
3478,21527,2852
3479,38992,2451
3480,46430,2581
3481,28077,3372
3482,8886,3299
3483,99914,2711
3484,96728,2215
3485,33207,5174
3486,60088,3193
3487,69663,2792
3488,92403,1511
3489,26159,1703
3490,66595,4003
3491,87760,2415
3492,93660,2739
3493,59373,2495
3494,59736,3404
3495,36855,2302
3496,55728,1609
3497,53676,1293
3498,36826,2458
3499,35313,1912
3500,67098,1219
3501,81330,1899
3502,66110,2734
3503,62746,1758
3504,44041,4028
3505,10988,2667
3506,97455,1267
3507,3351,1935
3508,93915,1479
3509,41792,1840
3510,17304,1639
3511,45761,1486
3512,29579,2988
3513,76221,1910
3514,78122,2399
3515,57690,1708
3516,90465,2912
3517,64374,1619
3518,7719,1221
3519,79292,1291
3520,39878,1838
3521,20410,1973
3522,29,1318
3523,91939,1456
3524,47943,2659
3525,8739,1324
3526,23511,3632
3527,57402,3133
3528,89294,1281
3529,57295,1219
3530,13805,1792
3531,39005,1358
3532,89586,1262
3533,87367,1653
3534,79846,4304
3535,56133,2258
3536,88618,1461
3537,95163,1340
3538,76080,1967
3539,29909,2248
3540,20990,1746
3541,72880,1462
3542,58984,1769
3543,57031,1739
3544,94980,1437
3545,713,1582
3546,43212,2576
3547,74316,1500
3548,34898,2068
3549,83366,1484
3550,42753,1426
3551,56680,1548
3552,78372,1587
3553,62331,1634
3554,81802,1240
3555,59039,2612
3556,88766,2997
3557,97345,1267
3558,40682,1426
3559,92565,2900
3560,96200,2456
3561,37556,1376
3562,67454,1838
3563,81779,3729
3564,1330,5574
3565,28300,1359
3566,40648,2190
3567,65581,1447
3568,83091,1595
3569,43427,1332
3570,84897,1948
3571,85249,2303
3572,16679,2103
3573,67263,1263
3574,68204,1699
3575,19938,4094
3576,33865,1873
3577,6419,1836
3578,94768,2652
3579,58767,2196
3580,57901,1252
3581,63097,2104
3582,82772,2839
3583,13134,5952
3584,89740,1307
3585,51550,1438
3586,2356,1404
3587,77115,2231
3588,87732,1551
3589,96117,2774
3590,88704,1340
3591,77932,2044
3592,66721,1267
3593,25473,1261
3594,48017,1540
3595,81778,2183
3596,27091,1928
3597,41298,1456
3598,57778,2236
3599,77023,3146
3600,75172,1784
3601,25830,2177
3602,42103,1866
3603,63051,1204
3604,97702,1656
3605,33211,2403
3606,22019,1414
3607,52162,1592
3608,18112,2210
3609,76087,1732
3610,22144,1672
3611,95257,2088
3612,43721,1329
3613,41581,1462
3614,2315,1710
3615,7511,1783
3616,36416,2656
3617,42342,2048
3618,96794,2985
3619,61123,1771
3620,71452,1705
3621,85925,1676
3622,40899,2784
3623,12465,1377
3624,75497,2739
3625,88250,2256
3626,1708,2617
3627,64180,1392
3628,86395,2219
3629,20569,2198
3630,24309,1789
3631,38915,1980
3632,77573,3226
3633,60077,1266
3634,97550,4692
3635,31746,1297
3636,23381,3725
3637,14468,2881
3638,28980,2094
3639,42746,7531
3640,5283,2422
3641,61548,2680
3642,88239,1732
3643,89776,1577
3644,39226,2761
3645,36074,1253
3646,40968,1474
3647,18251,1499
3648,69682,2241
3649,14289,2118
3650,4760,2664
3651,32420,1723
3652,91283,2358
3653,97295,2016
3654,43985,2153
3655,54455,2165
3656,39130,2401
3657,92060,3124
3658,43670,1322
3659,93260,2140
3660,9985,1334
3661,78309,2576
3662,33102,2135
3663,22756,1444
3664,79881,1480
3665,45498,2286
3666,7055,2922
3667,35681,1490
3668,38417,1372
3669,95379,2532
3670,80409,2231
3671,6467,1326
3672,86051,1528
3673,45989,2125
3674,69178,1394
3675,54826,3298
3676,94567,2168
3677,11940,2044
3678,73458,2314
3679,61419,2516
3680,69003,1420
3681,50746,1775
3682,96030,1516
3683,68438,1935
3684,15154,1984
3685,71609,7181
3686,83013,2722
3687,82640,1770
3688,89101,2180
3689,73657,2007
3690,10834,1704
3691,55613,2652
3692,25153,1480
3693,86924,1805
3694,56334,1565
3695,34619,1488
3696,97321,1250
3697,94308,2016
3698,12312,1325
3699,19074,3034
3700,16694,2204
3701,50263,3024
3702,13644,2623
3703,37708,1805
3704,45690,2351
3705,69321,3158
3706,61412,2054
3707,53983,1886
3708,41119,1630
3709,1073,1220
3710,80927,1363
3711,90111,1259
3712,91507,1206
3713,52703,3635
3714,19844,2875
3715,9633,2230
3716,88671,2301
3717,30310,3688
3718,85859,3027
3719,90661,1321
3720,76604,1241
3721,82592,2403
3722,81287,3618
3723,99984,1540
3724,72906,1707
3725,78401,2579
3726,71283,1801
3727,74309,2754
3728,33255,2587
3729,80709,2106
3730,90211,1291
3731,20694,2184
3732,95617,1858
3733,54789,4388
3734,26805,2865
3735,75945,1449
3736,58011,2756
3737,9853,1485
3738,18097,2721
3739,84575,1505
3740,78543,1999
3741,90009,2387
3742,45601,1569
3743,76530,2072
3744,9584,1244
3745,99749,1250
3746,47611,2230
3747,34569,1538
3748,32852,2641
3749,99282,3854
3750,75270,1604
3751,383,3787
3752,4894,1452
3753,77669,1270
3754,18185,1293
3755,3802,2259
3756,82519,2569
3757,1284,1423
3758,33191,2978
3759,48657,1299
3760,80731,1908
3761,34840,1271
3762,42438,1912
3763,84781,1787
3764,77826,2761
3765,94617,1312
3766,46729,1755
3767,89899,2919
3768,32251,1441
3769,20891,2668
3770,17732,1516
3771,74326,2819
3772,37106,1339
3773,92057,1816
3774,19645,2150
3775,97071,2694
3776,95104,1312
3777,22184,1666
3778,29750,3010
3779,47543,1750
3780,65368,2112
3781,62396,2603
3782,36558,2077
3783,64130,3451
3784,63672,1423
3785,2792,3549
3786,53210,1436
3787,4357,3090
3788,87153,2569
3789,82804,1486
3790,64149,1403
3791,89025,2275
3792,24142,2995
3793,21475,2386
3794,89892,1455
3795,31515,1953
3796,6241,2731
3797,83529,1563
3798,27579,1661
3799,17670,1618
3800,68725,1821
3801,69774,1662
3802,76517,2730
3803,60755,1307
3804,46491,2615
3805,16257,1979
3806,10641,1684
3807,45955,2226
3808,2525,3800
3809,93764,1733
3810,79458,2902
3811,79181,2657
3812,5766,1965
3813,79856,2692
3814,51965,2000
3815,44420,1691
3816,26101,1835
3817,99476,4075
3818,62930,1655
3819,43500,2553
3820,43291,1537
3821,7390,1500
3822,87146,2748
3823,66542,1769
3824,12623,2966
3825,29757,10239
3826,79533,1361
3827,95417,2391
3828,64795,1303
3829,7464,2393
3830,36767,2090
3831,85166,1751
3832,73542,1295
3833,65132,1455
3834,38847,2990
3835,72680,1346
3836,15386,2790
3837,59082,1931
3838,8723,1666
3839,51492,1222
3840,6542,2451
3841,94571,4693
3842,51201,3134
3843,53904,2354
3844,73895,1588
3845,63481,6880
3846,93411,2618
3847,17575,3011
3848,12837,2176
3849,1657,1539
3850,94532,1235
3851,38877,1772
3852,81261,2237
3853,16695,2548
3854,57847,3337
3855,98812,1701
3856,81469,1497
3857,7344,2221
3858,9822,2711
3859,45958,1738
3860,64454,3937
3861,62256,1370
3862,84861,1595
3863,78647,2090
3864,44168,1896
3865,26945,1693
3866,4969,2742
3867,23431,1850
3868,54584,2455
3869,43350,1530
3870,2161,1475
3871,10379,1949
3872,92352,1959
3873,10692,2127
3874,25396,2398
3875,20899,4197
3876,78659,2713
3877,75969,1539
3878,72127,3015
3879,29881,1309
3880,25671,2696
3881,36462,3019
3882,53183,1693
3883,17220,1956
3884,1345,1200
3885,83875,1772
3886,98362,1843
3887,73935,2481
3888,92691,2115
3889,54922,1570
3890,20172,1848
3891,64343,3078
3892,3435,1449
3893,27808,1563
3894,55373,1515
3895,62656,1296
3896,96341,1705
3897,95374,1413
3898,33763,1781
3899,59546,1411
3900,56187,2035
3901,77198,2253
3902,36461,1228
3903,43365,2832
3904,24563,1648
3905,21410,1876
3906,94240,1588
3907,94647,1728
3908,78352,1359
3909,21388,5655
3910,62667,4575
3911,18700,2633
3912,10546,2995
3913,16107,2693
3914,95044,2708
3915,81971,5063
3916,75753,1423
3917,52831,1324
3918,53404,1783
3919,29927,1579
3920,77108,1444
3921,33702,2235
3922,22579,2040
3923,29004,1910
3924,59761,2562
3925,13607,2026
3926,46151,1458
3927,35942,1291
3928,9462,1268
3929,2555,1958
3930,30646,1492
3931,1535,3952
3932,50520,1424
3933,22580,1289
3934,59339,3492
3935,1531,2136
3936,42639,1283
3937,62701,2012
3938,92799,2981
3939,62424,1907
3940,34190,1476
3941,739,1330
3942,62709,1993
3943,730,1285
3944,72197,3391
3945,82386,1933
3946,70476,3960
3947,34123,1408
3948,40297,1896
3949,86576,3289
3950,71569,2205
3951,35891,1915
3952,9095,2687
3953,30656,2724
3954,5950,2267
3955,72592,1425
3956,31828,4948
3957,3040,3515
3958,38686,1941
3959,72557,1945
3960,67953,1809
3961,90804,2789
3962,90463,1406
3963,89509,2393
3964,46135,1711
3965,49253,1758
3966,61238,1506
3967,44955,4463
3968,25224,2756
3969,44970,1371
3970,95892,5369
3971,78836,2017
3972,42861,1597
3973,32348,2649
3974,11305,3977
3975,14146,1878
3976,49124,2337
3977,67985,1481
3978,89139,4962
3979,5743,1701
3980,49475,2011
3981,48328,1438
3982,47070,1961
3983,91348,1217
3984,96895,1431
3985,13402,2434
3986,1742,1917
3987,15897,2023
3988,37068,1383
3989,93693,2321
3990,26845,1992
3991,30534,2260
3992,71144,2523
3993,41195,4484
3994,10068,2421
3995,21567,1374
3996,77641,1616
3997,51623,5073
3998,19490,2268
3999,99128,1457
4000,46770,1344
4001,54431,2943
4002,35338,1369
4003,4913,2414
4004,37203,1716
4005,70008,1926
4006,66837,1870
4007,94650,3972
4008,36947,3178
4009,74113,2045
4010,5517,2393
4011,62853,1430
4012,45386,1298
4013,24701,2862
4014,60088,3617
4015,46581,1777
4016,61160,2096
4017,81419,1958
4018,1719,2181
4019,84572,5047
4020,71026,2315
4021,42717,1679
4022,73352,1204
4023,42396,1683
4024,82224,1446
4025,60969,1412
4026,23549,1344
4027,29111,2590
4028,40843,3381
4029,71134,2698
4030,78665,2456
4031,7750,1963
4032,54873,1311
4033,76172,1397
4034,52726,1786
4035,54497,3031
4036,34759,1418
4037,73995,2861
4038,79130,3004
4039,16667,8546
4040,8124,2983
4041,48677,2167
4042,13926,1502
4043,11103,1550
4044,21595,2249
4045,63462,1359
4046,50965,1462
4047,12600,2512
4048,46394,1364
4049,52858,1488
4050,74356,2502
4051,76368,2132
4052,30489,2628
4053,29356,1712
4054,86737,2747
4055,21795,1629
4056,80597,1753
4057,97606,2594
4058,63757,3742
4059,21276,4311
4060,87082,1216
4061,20533,2499
4062,53915,1598
4063,97098,1761
4064,62424,2947
4065,83509,1831
4066,83676,2127
4067,24450,1931
4068,17361,3020
4069,55546,2151
4070,24547,2577
4071,45921,1481
4072,67846,4767
4073,84830,2104
4074,58928,3698
4075,19747,1738
4076,94803,3608
4077,2071,1311
4078,53810,3450
4079,87366,4738
4080,60290,1789
4081,97511,1313
4082,74737,1469
4083,98310,1422
4084,5874,2994
4085,92718,1309
4086,66449,1301
4087,32109,2712
4088,19614,1590
4089,50830,1208
4090,74366,2352
4091,14595,1955
4092,49289,1617
4093,41941,1793
4094,8077,2080
4095,38401,2066
4096,27737,2248
4097,87518,2391
4098,54551,2433
4099,76153,2631
4100,92485,1204
4101,57088,2117
4102,53094,3949
4103,72733,1207
4104,45204,1307
4105,32729,2231
4106,62202,3741
4107,17366,2411
4108,73034,2647
4109,1471,3027
4110,49665,1382
4111,13927,1213
4112,15721,2143
4113,51910,3586
4114,39452,3211
4115,78845,3580
4116,24692,2071
4117,76159,2418
4118,96086,2589
4119,40710,1246
4120,62461,1956
4121,86681,1225
4122,97201,1813
4123,13127,1426
4124,2319,1876
4125,58866,2823
4126,62853,1409
4127,91094,1316
4128,93130,1347
4129,12572,1507
4130,24086,2298
4131,83491,1543
4132,83593,1952
4133,50930,2940
4134,38087,2682
4135,57358,3456
4136,63169,2343
4137,95958,3133
4138,88876,1322
4139,24721,2420
4140,26045,1334
4141,61267,1344
4142,60803,1396
4143,76114,1923
4144,43571,1308
4145,40001,4499
4146,26958,1977
4147,83328,2106
4148,59067,2262
4149,35707,2434
4150,3828,2827
4151,22550,2059
4152,63469,1812
4153,2776,2567
4154,6562,1415
4155,80184,1831
4156,99080,2222
4157,49555,2412
4158,99706,2134
4159,674,2160
4160,26914,2317
4161,17339,2770
4162,39653,1612
4163,31792,2150
4164,64175,2599
4165,52244,2117
4166,85738,2166
4167,6802,1559
4168,8897,2050
4169,70702,1281
4170,94152,1231
4171,63323,4386
4172,22249,3514
4173,79732,1397
4174,34323,2327
4175,74544,1220
4176,41475,1381
4177,73996,3651
4178,87136,1230
4179,64299,2743
4180,61936,2439
4181,26725,2024
4182,19563,1976
4183,14853,1954
4184,28502,1524
4185,69002,3148
4186,28943,3080
4187,18326,1648
4188,52491,3571
4189,83887,2073
4190,44008,3087
4191,10067,7170
4192,83675,2740
4193,66436,1705
4194,81369,1806
4195,91961,2878
4196,11369,2658
4197,29826,3978
4198,38774,2266
4199,48478,1836
4200,25072,1617
4201,43711,3291
4202,84752,3143
4203,73761,2828
4204,41275,1232
4205,86927,2024
4206,9429,1208
4207,19993,3454
4208,9315,1950
4209,2201,2132
4210,1435,4372
4211,69298,2583
4212,53471,3023
4213,99922,1751
4214,12672,1536
4215,74142,2522
4216,74947,6082
4217,2798,2097
4218,62332,1950
4219,86955,1278
4220,22017,1369
4221,83230,1960
4222,63307,3523
4223,70421,1927
4224,69274,2021
4225,12694,1825
4226,53370,2211
4227,70198,4074
4228,54551,2812
4229,31608,1381
4230,65718,2263
4231,61773,4710
4232,85736,1796
4233,14312,1265
4234,13853,2030
4235,1253,1561
4236,48608,4939
4237,47272,1276
4238,8231,1520
4239,85855,1884
4240,61969,2506
4241,30577,2991
4242,48590,2501
4243,6244,2070
4244,87288,1365
4245,61501,2728
4246,35490,2914
4247,5402,1814
4248,11189,1272
4249,28846,2157
4250,54120,4194
4251,4259,1200
4252,15998,1201
4253,31398,6025
4254,95842,2163
4255,87136,1444
4256,39806,1759
4257,23096,2941
4258,58729,1949
4259,92196,1638
4260,17708,2704
4261,53092,1652
4262,22044,3486
4263,35225,3513
4264,4056,1374
4265,26953,3050
4266,24705,1482
4267,71407,3096
4268,5996,1238
4269,27980,1412
4270,21045,2130
4271,972,1231
4272,7237,2069
4273,43794,2074
4274,92785,2033
4275,59837,2010
4276,72685,2010
4277,50373,1469
4278,70916,1949
4279,56039,2841
4280,78880,1501
4281,37648,1228
4282,39828,3621
4283,64688,2217
4284,661,1373
4285,96454,1546
4286,39879,1760
4287,92538,3405
4288,69888,1244
4289,91053,2438
4290,90651,2272
4291,72980,2846
4292,55709,2268
4293,24237,1694
4294,79443,2035
4295,47290,1348
4296,35058,1423
4297,68556,2678
4298,92534,2250
4299,16535,1240
4300,71065,1232
4301,16249,1409
4302,4385,2495
4303,25844,1843
4304,9781,4377
4305,93987,2499
4306,91075,2130
4307,4418,2230
4308,42682,3130
4309,35341,3408
4310,24257,1740
4311,9044,1844
4312,14553,1522
4313,5848,1937
4314,26653,2978
4315,72964,2607
4316,79394,1493
4317,72209,1470
4318,2967,1784
4319,47840,3190
4320,1509,2532
4321,15587,2532
4322,27029,6038
4323,53287,2912
4324,84022,2958
4325,81386,1478
4326,1435,1980
4327,91118,1531
4328,88211,2782
4329,98387,1727
4330,92405,5195
4331,33460,1586
4332,26720,2185
4333,61503,2296
4334,87134,1390
4335,90920,1866
4336,44569,2063
4337,88369,1282
4338,41529,1601
4339,79180,5627
4340,35125,2789
4341,41559,2634
4342,68221,1761
4343,2604,2129
4344,43572,1818
4345,92683,1719
4346,37389,1769
4347,82826,2614
4348,52133,2047
4349,18975,2747
4350,83245,1319
4351,26222,2465
4352,14332,2551
4353,71439,1256
4354,57351,2477
4355,75770,2011
4356,4205,2265
4357,2043,1827
4358,18907,5590
4359,63971,2447
4360,73340,1504
4361,60192,1638
4362,11944,2316
4363,42935,1732
4364,32216,3491
4365,71906,4829
4366,21936,2178
4367,31577,4287
4368,11096,2728
4369,31616,1501
4370,53740,3594
4371,37424,1272
4372,42433,1398
4373,38889,1369
4374,19972,1341
4375,42628,2396
4376,73219,2185
4377,84453,3807
4378,40873,2161
4379,69140,1367
4380,50455,1900
4381,23365,1290
4382,8675,2115
4383,42001,2145
4384,45493,1728
4385,99539,1207
4386,43270,1378
4387,17268,2484
4388,1333,1353
4389,59459,1973
4390,19475,2941
4391,13337,1549
4392,12385,2558
4393,26337,2335
4394,47162,1237
4395,74586,3396
4396,57549,1953
4397,49561,2026
4398,73906,1971
4399,85377,4801
4400,34336,3102
4401,10944,3463
4402,22322,4150
4403,63996,1385
4404,93849,1725
4405,22594,3320
4406,96941,1989
4407,64564,2474
4408,81761,2966
4409,18163,1774
4410,6577,1759
4411,44377,2427
4412,78215,1417
4413,25622,2646
4414,6384,2254
4415,66393,5658
4416,66467,1540
4417,96883,1611
4418,71802,4454
4419,93708,2540
4420,85191,2422
4421,46594,2977
4422,48810,2176
4423,11917,2576
4424,64024,3006
4425,69715,1475
4426,89477,1983
4427,48378,1282
4428,56909,3694
4429,30914,2623
4430,39496,2615
4431,77413,1411
4432,80253,1893
4433,29509,1608
4434,93716,1920
4435,18545,1981
4436,27129,1908
4437,81332,3003
4438,76331,1498
4439,20198,1304
4440,48071,1206
4441,12685,1276
4442,40295,2151
4443,8248,2995
4444,14301,2886
4445,11849,1743
4446,38831,1945
4447,60144,1314
4448,14393,2792
4449,69020,1370
4450,36721,2261
4451,34347,2366
4452,62025,2797
4453,95678,1730
4454,16114,2465
4455,19976,1685
4456,72408,3087
4457,79524,1286
4458,34534,1439
4459,82869,2540
4460,15045,1878
4461,7173,2295
4462,70207,4013
4463,3966,4491
4464,70553,1920
4465,19202,1657
4466,43725,1554
4467,97565,1600
4468,51846,2137
4469,28947,6814
4470,42998,2252
4471,921,3630
4472,37195,2776
4473,57687,2580
4474,47221,1223
4475,32055,1825
4476,60324,3104
4477,3372,2461
4478,62431,1907
4479,20154,1570
4480,47035,1619
4481,13528,1257
4482,484,2986
4483,47813,1626
4484,32333,2040
4485,91204,2256
4486,53220,1253
4487,73033,1970
4488,45613,2780
4489,71180,1309
4490,87055,1473
4491,92699,2302
4492,76108,2270
4493,45259,2206
4494,86411,4413
4495,84531,2471
4496,23054,2824
